Index,Name,RADEG,DEDEG,CZ,LOGMSTAR
7010,ECO07035,150.285,22.4058,6928.24,10.75
8582,ECO08607,175.268,26.2717,6928.45,9.21
7590,ECO07615,203.071,4.2803,6928.56,9.03
7554,ECO07579,185.732,3.6799,6928.74,9.65
11979,ECO12011,210.592,9.971,6928.78,8.89
11657,ECO11689,168.601,4.1603,6928.9,9.39
2140,ECO02165,183.055,21.1409,6929.04,8.89
11229,ECO11260,227.25900000000001,24.9185,6929.25,9.71
121,ECO00122,207.601,13.8571,6929.28,8.83
9010,ECO09035,190.622,31.4554,6929.57,8.71
9468,ECO09493,216.899,38.5645,6929.84,9.17
9012,ECO09037,199.954,31.4614,6929.96,8.85
11164,ECO11192,210.24599999999998,12.1105,6930.04,8.53
6030,ECO06055,190.28400000000002,3.7559,6930.12,8.93
11161,ECO11189,209.143,13.4198,6930.13,8.89
8254,ECO08279,176.398,21.305,6930.18,9.37
8060,ECO08085,183.683,15.2928,6930.18,9.47
559,ECO00566,193.298,27.8377,6930.29,8.89
7229,ECO07254,151.13299999999998,38.0058,6930.37,10.47
11148,ECO11176,207.579,14.3524,6930.4,8.89
9319,ECO09344,136.399,36.3721,6930.54,9.01
2874,ECO02899,200.918,4.515,6930.91,8.71
1936,ECO01961,199.77900000000002,23.358,6931.06,8.71
6635,ECO06660,194.19099999999997,28.0516,6931.25,9.83
10503,ECO10529,209.25900000000001,12.17,6931.77,9.09
1461,ECO01486,190.80599999999998,37.0853,6931.85,8.77
10348,ECO10374,139.60399999999998,34.861999999999995,6931.9,9.07
4799,ECO04824,223.06,29.8453,6932.13,10.77
12349,ECO12381,205.675,7.5161,6932.18,9.31
4101,ECO04126,202.565,7.4858,6932.25,10.19
10240,ECO10266,206.553,3.5059,6932.28,9.01
11262,ECO11293,170.701,28.9184,6932.48,8.37
7580,ECO07605,144.562,4.1528,6932.65,8.93
9501,ECO09526,158.19299999999998,38.944,6932.76,8.69
11359,ECO11390,208.66099999999997,13.8645,6932.8,8.91
726,ECO00733,175.83599999999998,20.1913,6932.93,8.99
1414,ECO01439,184.16400000000002,14.2603,6933.35,7.85
5778,ECO05803,179.821,34.596,6933.38,10.29
11550,ECO11581,194.585,26.9206,6933.42,8.83
2677,ECO02702,188.14,18.4733,6933.5,8.97
11275,ECO11306,234.859,24.9442,6933.56,9.73
5245,ECO05270,140.01,33.7105,6933.58,10.57
4036,ECO04061,201.003,9.7103,6933.66,11.01
11586,ECO11617,191.796,29.1882,6934.01,9.13
10441,ECO10467,183.06,12.6064,6934.06,9.49
6372,ECO06397,206.104,5.1253,6934.19,10.43
12545,ECO12577,187.84599999999998,25.914,6934.24,8.91
8969,ECO08994,187.59900000000002,30.934,6934.47,8.69
8739,ECO08764,188.567,27.8621,6934.56,10.17
7419,ECO07444,204.736,2.1507,6934.67,8.47
12610,ECO12642,184.66,16.2915,6934.67,9.49
11231,ECO11262,195.354,4.4695,6934.69,8.79
478,ECO00485,163.487,46.5187,6934.71,8.59
2396,ECO02421,173.09,28.0483,6934.85,10.79
5229,ECO05254,139.484,34.5092,6934.91,10.09
8506,ECO08531,181.94299999999998,25.5201,6934.93,9.63
3399,ECO03424,182.986,40.655,6934.97,10.03
12336,ECO12368,205.449,7.617000000000001,6935.04,9.65
1928,ECO01953,150.891,22.7181,6935.1,8.47
5150,ECO05175,222.84799999999998,0.006999999999999999,6935.19,10.23
8903,ECO08928,197.11,29.7544,6935.23,8.47
1487,ECO01512,195.446,29.0767,6935.3,8.39
2312,ECO02337,192.833,21.2301,6935.33,9.53
11937,ECO11969,205.00599999999997,7.3674,6935.46,9.75
6133,ECO06158,194.88099999999997,28.0467,6935.55,10.29
12454,ECO12486,190.47099999999998,22.3488,6935.59,9.43
399,ECO00403,153.878,43.2146,6936.42,8.59
7471,ECO07496,191.40400000000002,2.7219,6936.59,8.99
5934,ECO05959,185.09900000000002,39.2384,6936.75,9.81
7802,ECO07827,186.17,9.1559,6936.79,9.47
12360,ECO12392,199.59599999999998,7.9764,6936.79,8.79
6076,ECO06101,192.93200000000002,27.9629,6936.85,10.45
5942,ECO05967,185.532,6.1033,6936.91,9.61
132,ECO00133,194.84799999999998,27.9196,6937.01,9.15
8665,ECO08690,191.178,27.0139,6937.2,9.65
6344,ECO06369,204.239,3.4931,6937.33,10.09
2736,ECO02761,150.403,13.7496,6937.45,8.95
10111,ECO10136,194.46,28.1704,6937.53,8.61
12034,ECO12066,177.952,36.7366,6937.56,8.79
11639,ECO11671,150.406,39.6274,6937.6,10.19
11952,ECO11984,203.72099999999998,7.7942,6937.73,9.07
5335,ECO05360,146.158,26.1901,6937.93,9.55
3015,ECO03040,176.35,20.3256,6937.96,10.83
11502,ECO11533,172.053,25.7268,6938.18,9.53
11056,ECO11084,188.334,27.4505,6938.37,9.41
12633,ECO12665,185.755,16.5348,6938.51,9.13
10823,ECO10849,204.28099999999998,4.6923,6938.68,8.69
10775,ECO10801,182.34099999999998,41.7877,6938.7,8.91
10076,ECO10101,214.3,10.6118,6938.98,10.05
6062,ECO06087,192.025,29.4433,6939.03,9.41
9517,ECO09542,231.71400000000003,39.1848,6939.43,8.89
12234,ECO12266,196.218,26.9191,6939.66,9.73
7562,ECO07587,220.028,3.8734,6939.75,9.43
9482,ECO09507,217.05700000000002,38.7316,6940.0,9.69
2050,ECO02075,202.4,4.4783,6940.03,8.47
4263,ECO04288,206.838,7.5847,6940.08,9.35
10528,ECO10554,228.01,32.916,6940.15,10.35
1715,ECO01740,176.793,20.6019,6940.2,8.65
2234,ECO02259,171.99599999999998,25.2724,6940.32,10.35
5972,ECO05997,186.894,27.7399,6940.36,8.63
9520,ECO09545,153.088,39.2451,6940.38,9.65
9238,ECO09263,140.10399999999998,35.0902,6940.43,9.27
4624,ECO04649,215.055,7.0556,6940.46,10.75
940,ECO00952,181.372,20.5763,6940.52,8.85
9913,ECO09938,156.334,48.802,6940.7,8.71
3740,ECO03765,194.051,27.7453,6940.73,11.43
88,ECO00089,202.821,9.3534,6940.78,8.53
8240,ECO08265,177.808,21.1333,6940.87,10.13
753,ECO00760,170.418,16.1274,6941.04,8.53
3402,ECO03427,183.04,17.7569,6941.11,11.01
8985,ECO09010,169.91299999999998,31.034000000000002,6941.3,9.51
8341,ECO08366,168.299,23.2578,6941.31,8.93
11187,ECO11215,212.857,11.2047,6941.36,8.59
4226,ECO04251,205.41400000000002,5.0328,6941.47,11.03
7530,ECO07555,195.601,3.3760000000000003,6941.49,9.11
8889,ECO08914,201.333,29.4943,6941.56,9.21
1474,ECO01499,194.43200000000002,29.0032,6941.67,8.47
9031,ECO09056,182.112,31.7405,6941.82,8.79
10881,ECO10909,150.181,43.1342,6941.94,8.61
8559,ECO08584,171.861,26.0575,6941.99,8.93
429,ECO00434,204.88400000000001,2.9813,6942.34,8.49
11264,ECO11295,225.896,11.648,6942.43,9.33
2613,ECO02638,208.828,16.0775,6942.49,9.11
3505,ECO03530,185.41299999999998,40.8489,6942.5,10.61
5157,ECO05182,194.74,27.7855,6942.52,9.81
3291,ECO03316,181.21200000000002,19.2478,6942.62,10.59
4489,ECO04514,211.324,9.6372,6942.65,9.65
7672,ECO07697,207.168,5.5761,6942.88,9.35
9225,ECO09250,159.408,37.4558,6942.96,11.03
5607,ECO05632,169.665,3.6974,6943.03,8.77
4184,ECO04209,204.227,17.4,6943.15,10.59
1396,ECO01421,182.303,38.1141,6943.19,8.45
4224,ECO04249,205.27200000000002,5.1058,6943.22,9.87
1366,ECO01391,177.956,21.1541,6943.3,8.41
5041,ECO05066,140.192,0.6048,6943.68,9.05
8804,ECO08829,171.016,28.4589,6943.74,9.93
4271,ECO04296,207.021,7.3922,6943.77,10.31
12168,ECO12200,184.53599999999997,31.0213,6943.88,8.83
9167,ECO09192,139.685,33.7312,6944.03,9.37
9422,ECO09447,182.68200000000002,37.7138,6944.12,9.05
12631,ECO12663,184.502,18.4959,6944.36,9.23
10512,ECO10538,212.128,12.819,6944.92,8.89
690,ECO00697,204.345,17.3971,6944.95,8.65
3997,ECO04022,199.985,15.8506,6945.14,10.97
12503,ECO12535,207.595,20.1381,6945.21,9.19
2168,ECO02193,216.138,21.2631,6945.32,8.93
12658,ECO12796,151.84799999999998,3.0706,6945.57,8.47
9554,ECO09579,187.088,39.9008,6945.61,9.65
11143,ECO11171,205.423,35.0373,6945.73,8.69
4274,ECO04299,207.053,7.395,6945.88,9.91
5399,ECO05424,149.97299999999998,45.2728,6945.9,9.17
8030,ECO08055,184.171,14.3165,6945.94,8.63
9976,ECO10001,151.029,40.0845,6946.32,9.09
5420,ECO05445,151.191,44.7058,6946.47,9.49
2252,ECO02277,172.554,24.1697,6946.56,10.69
11610,ECO11641,194.207,27.094,6946.57,10.43
6807,ECO06832,193.954,27.9058,6946.7,10.15
540,ECO00547,190.878,33.4173,6946.75,8.35
11671,ECO11703,209.373,9.9508,6946.98,10.25
6402,ECO06427,208.095,2.3458,6947.05,10.51
7977,ECO08002,153.689,38.9808,6947.06,10.75
2552,ECO02577,197.417,19.3316,6947.14,9.35
5334,ECO05359,146.039,3.4042,6947.19,9.51
8107,ECO08132,180.225,17.8946,6947.29,9.87
11540,ECO11571,194.34,27.4749,6947.3,9.25
3787,ECO03812,140.543,33.8486,6947.32,11.03
6737,ECO06762,136.91,37.6725,6947.49,8.91
10051,ECO10076,183.067,15.4292,6947.51,10.33
8716,ECO08741,175.305,27.6651,6947.69,10.25
4270,ECO04295,206.99,3.4497,6947.76,10.45
9229,ECO09254,196.762,34.9786,6947.96,8.85
3517,ECO03542,185.93599999999998,9.3383,6948.57,10.31
3048,ECO03073,176.697,20.6753,6948.7,10.99
11942,ECO11974,212.04,7.0308,6948.71,8.79
10816,ECO10842,202.335,4.1997,6948.77,8.53
11177,ECO11205,211.55200000000002,9.4538,6948.92,8.57
6261,ECO06286,201.042,34.1555,6949.0,9.03
476,ECO00483,157.884,44.8854,6949.27,8.23
11649,ECO11681,175.805,20.0048,6949.38,9.25
6016,ECO06041,189.532,22.6987,6949.52,9.87
4552,ECO04577,213.088,8.5089,6949.65,10.65
2632,ECO02657,231.24200000000002,13.139000000000001,6950.0,9.93
6878,ECO06903,231.479,41.9097,6950.0,8.87
8926,ECO08951,185.389,30.0161,6950.08,8.95
12676,ECO13765,208.21400000000003,1.6775,6950.1,9.43
7546,ECO07571,135.265,3.6045,6950.21,8.91
4260,ECO04285,206.78799999999998,3.6439,6950.21,10.41
6248,ECO06273,200.22299999999998,32.1908,6950.39,9.99
6384,ECO06409,207.00099999999998,4.9882,6950.41,9.61
9807,ECO09832,186.296,45.9759,6950.47,9.51
12185,ECO12217,194.52,26.3706,6950.49,9.49
6353,ECO06378,204.769,2.1638,6950.72,9.99
4252,ECO04277,206.635,20.8475,6950.83,10.45
11412,ECO11443,185.851,2.6791,6950.91,10.39
10022,ECO10047,174.62099999999998,28.5042,6950.99,10.11
3753,ECO03778,194.375,28.1883,6951.04,10.51
6805,ECO06830,192.97299999999998,27.9781,6951.17,8.63
12602,ECO12634,205.308,16.2305,6951.33,9.43
10830,ECO10856,205.227,5.7976,6951.58,8.75
10625,ECO10651,203.03400000000002,9.7499,6951.85,9.63
11149,ECO11177,207.74400000000003,7.4938,6951.86,8.69
8408,ECO08433,178.55900000000003,24.2627,6952.24,8.53
649,ECO00656,185.73,39.2667,6952.25,9.33
11091,ECO11119,194.083,32.655,6952.31,9.17
9917,ECO09942,163.77200000000002,49.0788,6952.46,9.27
539,ECO00546,188.037,30.7153,6952.47,8.55
7231,ECO07256,189.773,0.2829,6952.68,9.45
10600,ECO10626,191.398,28.7618,6952.81,9.87
11958,ECO11990,204.11599999999999,7.8162,6952.83,9.45
11469,ECO11500,158.906,39.9732,6952.84,9.11
8224,ECO08249,191.574,20.7831,6953.13,10.13
12493,ECO12525,182.61599999999999,22.2702,6953.22,9.69
8908,ECO08933,197.28,29.831,6953.24,9.53
468,ECO00475,140.058,32.7011,6953.47,9.23
4242,ECO04267,206.141,4.7758,6953.64,10.05
733,ECO00740,203.282,18.3659,6953.65,8.89
5826,ECO05851,181.49,31.3484,6953.74,9.79
4293,ECO04318,207.75900000000001,-0.1542,6953.74,10.31
10195,ECO10221,199.42700000000002,3.6037,6953.9,8.47
3672,ECO03697,191.299,23.0358,6953.98,11.11
10819,ECO10845,202.977,11.8065,6954.01,8.85
7583,ECO07608,207.31799999999998,4.1753,6954.09,8.73
12330,ECO12362,203.106,7.3318,6954.35,9.63
5700,ECO05725,175.989,19.9355,6954.46,9.75
9110,ECO09135,192.827,33.1672,6954.54,8.59
8595,ECO08620,174.794,26.4349,6954.6,9.99
11306,ECO11337,203.891,13.2749,6954.93,9.05
2798,ECO02823,180.84799999999998,19.7744,6954.95,9.49
10627,ECO10653,207.928,7.3709,6955.12,9.57
12693,ECO13821,192.032,3.6333,6955.3,9.19
1986,ECO02011,208.11,19.8596,6955.31,8.43
6024,ECO06049,189.84400000000002,0.4602,6955.38,10.33
5410,ECO05435,150.759,39.6609,6955.53,9.53
11071,ECO11099,190.546,29.4475,6955.54,8.91
11220,ECO11248,236.63299999999998,25.4293,6955.62,8.63
1425,ECO01450,186.053,40.6248,6955.72,8.53
7871,ECO07896,181.516,10.6884,6955.88,9.09
10391,ECO10417,153.434,38.7141,6955.97,9.59
7800,ECO07825,205.41,9.1488,6956.01,10.03
442,ECO00449,154.687,44.6317,6956.05,8.67
4238,ECO04263,205.938,3.8889,6956.06,9.19
8415,ECO08440,178.42,24.4125,6956.09,8.47
9201,ECO09226,192.50799999999998,34.4843,6956.42,9.53
2456,ECO02481,185.125,25.5154,6956.47,9.95
74,ECO00075,174.75099999999998,26.6111,6956.47,8.93
1722,ECO01747,177.33,20.6924,6956.55,9.07
669,ECO00676,151.289,9.2808,6956.66,8.45
8241,ECO08266,180.702,21.1455,6956.71,10.17
4334,ECO04359,208.753,11.3597,6956.83,10.25
155,ECO00156,216.44799999999998,12.2285,6956.84,8.27
5142,ECO05167,202.132,12.8443,6957.08,9.59
12357,ECO12389,203.304,8.0565,6957.15,8.95
9384,ECO09409,160.27100000000002,37.3861,6957.41,9.19
8443,ECO08468,146.97299999999998,24.8284,6957.51,9.47
2356,ECO02381,230.389,15.8679,6957.6,8.73
11230,ECO11261,211.136,12.1971,6958.66,8.55
7314,ECO07339,142.944,1.0566,6958.67,8.59
4925,ECO04950,231.27200000000002,19.8347,6958.78,9.93
12189,ECO12221,191.59599999999998,27.1124,6958.89,9.35
11039,ECO11067,183.21900000000002,33.2054,6959.29,8.47
12617,ECO12649,182.88299999999998,16.2805,6959.43,9.65
8724,ECO08749,199.917,27.706,6959.85,9.95
419,ECO00423,154.997,49.4511,6960.34,8.17
9333,ECO09358,196.10299999999998,36.48,6960.34,10.15
8270,ECO08295,146.352,21.5546,6960.87,9.93
9084,ECO09109,196.104,32.5482,6961.65,8.87
3632,ECO03657,189.703,31.985,6961.76,10.83
5494,ECO05519,159.166,41.2063,6961.97,8.89
3763,ECO03788,194.46,27.88,6962.04,10.19
5927,ECO05952,184.773,27.2985,6962.13,9.49
4127,ECO04152,203.178,7.3272,6962.13,11.21
154,ECO00155,209.65400000000002,10.0388,6962.13,8.67
8522,ECO08547,181.843,25.6105,6962.13,9.59
5,ECO00006,148.78799999999998,5.7283,6962.23,8.31
10751,ECO10777,169.503,3.8108,6962.28,8.75
2580,ECO02605,180.92,20.3963,6962.51,9.17
10484,ECO10510,202.166,11.9932,6962.57,9.97
9471,ECO09496,153.391,38.6182,6962.61,10.07
12692,ECO13818,186.11,1.7722,6962.8,8.53
866,ECO00878,139.107,30.8694,6962.87,8.59
598,ECO00605,138.313,30.381,6963.0,8.73
11779,ECO11811,230.62900000000002,19.2611,6963.18,10.41
5213,ECO05238,138.153,35.7961,6963.25,10.07
9794,ECO09819,164.362,45.8195,6963.3,8.81
11422,ECO11453,186.114,9.274,6963.31,9.67
8632,ECO08657,194.18,26.741999999999997,6963.47,9.65
2651,ECO02676,180.665,16.4024,6963.51,10.03
8312,ECO08337,175.747,22.6579,6963.55,8.83
9289,ECO09314,138.13299999999998,35.8588,6963.65,9.33
1450,ECO01475,189.56599999999997,35.3878,6963.67,8.51
3359,ECO03384,182.31400000000002,41.6111,6963.77,10.87
2726,ECO02751,174.18400000000003,22.9919,6963.92,10.67
12103,ECO12135,189.39,35.9611,6963.94,8.75
8944,ECO08969,193.153,30.4169,6964.04,9.23
3032,ECO03057,176.454,20.6286,6964.12,10.17
8767,ECO08792,172.078,28.1598,6964.31,10.07
3657,ECO03682,190.435,35.0628,6964.9,10.91
147,ECO00148,206.80900000000003,6.9134,6965.02,8.67
1460,ECO01485,139.029,30.8379,6965.09,8.67
11734,ECO11766,200.481,14.3327,6965.34,9.97
465,ECO00472,138.237,35.2951,6965.59,8.67
6383,ECO06408,206.94,22.1265,6965.63,10.05
12036,ECO12068,178.06400000000002,36.7198,6965.98,9.59
10242,ECO10268,205.495,4.7635,6966.36,9.69
11406,ECO11437,211.38,9.6938,6966.48,8.53
12120,ECO12152,189.498,33.5579,6966.48,9.05
10908,ECO10936,201.15400000000002,4.879,6966.67,8.77
5237,ECO05262,139.829,33.8807,6966.73,10.37
10603,ECO10629,192.048,35.2984,6966.74,8.97
4087,ECO04112,202.315,11.2031,6967.02,10.55
2812,ECO02837,180.908,20.2534,6967.06,9.23
7548,ECO07573,192.38400000000001,3.6319999999999997,6967.06,8.69
6063,ECO06088,192.118,3.4405,6967.15,9.27
8746,ECO08771,195.148,27.9428,6967.24,9.11
8838,ECO08863,174.821,28.663,6967.31,9.65
3391,ECO03416,182.813,17.8881,6967.48,9.97
9069,ECO09094,142.285,32.3163,6967.49,10.27
7599,ECO07624,191.535,4.4436,6967.49,9.09
7067,ECO07092,156.39700000000002,39.6735,6967.76,9.73
5603,ECO05628,169.46900000000002,29.3045,6967.78,10.07
6722,ECO06747,223.118,10.1931,6967.82,9.13
7170,ECO07195,170.75099999999998,-0.6155,6967.85,8.51
1907,ECO01932,196.058,27.5601,6967.85,8.69
11240,ECO11271,192.69099999999997,34.066,6967.87,8.63
10257,ECO10283,236.051,41.6304,6967.97,8.97
8338,ECO08363,178.077,23.1491,6968.07,8.93
9508,ECO09533,134.509,39.0635,6968.53,8.85
9549,ECO09574,144.329,39.7765,6968.74,10.15
11325,ECO11356,193.43400000000003,32.7043,6968.88,8.67
7561,ECO07586,143.055,3.8027,6969.07,8.67
5515,ECO05540,161.245,37.1379,6969.25,10.65
12543,ECO12575,190.687,25.419,6969.33,8.91
9326,ECO09351,162.495,36.4151,6969.49,9.53
4045,ECO04070,201.148,1.5758,6969.8,9.47
12119,ECO12151,189.435,33.6191,6970.28,9.93
616,ECO00623,169.079,4.138999999999999,6970.34,8.35
674,ECO00681,204.12900000000002,18.202,6970.37,8.93
11045,ECO11073,185.166,30.2183,6970.57,8.79
420,ECO00424,228.493,33.1399,6970.65,8.17
534,ECO00541,171.76,28.2415,6970.89,8.61
8708,ECO08733,193.753,27.4835,6971.09,9.65
10643,ECO10669,214.424,10.7644,6971.17,9.57
11995,ECO12027,183.132,15.2705,6971.21,10.55
7875,ECO07900,214.072,10.7489,6971.35,9.49
10774,ECO10800,181.959,9.2101,6971.5,9.07
8174,ECO08199,175.796,20.0295,6971.51,9.91
5496,ECO05521,159.287,39.9487,6971.56,10.39
8997,ECO09022,196.12400000000002,31.2736,6971.74,8.49
1495,ECO01520,196.55700000000002,29.1415,6971.92,8.61
4201,ECO04226,204.68400000000003,4.4592,6971.94,10.01
3450,ECO03475,184.17700000000002,14.2778,6971.95,9.45
11137,ECO11165,203.791,13.89,6972.11,9.13
1509,ECO01534,200.03599999999997,30.0557,6972.18,8.65
5604,ECO05629,169.551,3.8039,6972.32,9.45
10691,ECO10717,141.273,32.4913,6972.65,8.63
11326,ECO11357,146.888,21.7309,6972.87,8.71
11559,ECO11590,194.638,27.3643,6973.36,10.09
5052,ECO05077,142.472,2.1605,6973.66,9.19
8540,ECO08565,146.753,25.7886,6973.96,8.65
1687,ECO01712,173.273,24.686,6974.06,9.35
6257,ECO06282,200.888,26.5039,6974.06,8.93
3923,ECO03948,197.903,31.5081,6974.07,10.85
1969,ECO01994,204.018,18.3149,6974.32,8.73
656,ECO00663,161.045,37.1933,6974.34,8.47
7564,ECO07589,194.391,3.9225,6974.42,8.57
6653,ECO06678,194.90599999999998,27.336,6974.67,9.63
1921,ECO01946,197.66400000000002,17.4365,6974.75,8.87
7533,ECO07558,134.609,3.3941,6974.83,9.89
4492,ECO04517,211.485,9.0264,6974.93,10.39
3698,ECO03723,192.398,3.6044,6975.02,9.69
8938,ECO08963,190.304,30.2757,6975.64,8.75
3671,ECO03696,191.27700000000002,21.1697,6975.7,10.13
191,ECO00192,209.726,14.9333,6975.7,8.31
748,ECO00755,199.908,16.2701,6975.76,8.69
2535,ECO02560,176.328,20.2926,6975.8,8.97
12450,ECO12482,231.019,15.5287,6975.84,8.79
7771,ECO07796,206.36599999999999,8.389,6975.86,9.45
11054,ECO11082,187.93900000000002,27.1495,6975.91,8.77
9044,ECO09069,200.291,31.9463,6976.06,9.15
12002,ECO12034,182.72,36.6894,6976.11,9.43
3821,ECO03846,195.202,28.0911,6976.2,10.73
8974,ECO08999,220.64700000000002,30.9581,6976.38,9.57
5495,ECO05520,159.273,37.4772,6976.9,9.39
8539,ECO08564,181.898,25.772,6977.0,9.65
11912,ECO11944,183.856,14.349,6977.32,8.83
5825,ECO05850,181.46400000000003,24.3557,6977.52,9.95
2680,ECO02705,198.885,17.5564,6977.57,9.41
4281,ECO04306,207.412,4.2383,6977.68,11.27
8429,ECO08454,173.282,24.6526,6977.77,9.31
5896,ECO05921,183.523,34.5263,6978.21,9.77
5783,ECO05808,180.148,18.0204,6978.25,9.53
4070,ECO04095,201.791,15.0953,6978.3,10.85
2730,ECO02755,149.164,13.9992,6978.4,10.09
4997,ECO05022,235.582,23.8075,6978.63,10.33
9244,ECO09269,198.84599999999998,35.1735,6978.66,8.83
4508,ECO04533,211.98,7.0414,6978.68,9.91
12381,ECO12413,198.39700000000002,8.094,6978.68,9.35
9133,ECO09158,139.79399999999998,33.425,6978.69,9.27
8667,ECO08692,195.019,27.0325,6978.74,9.33
8000,ECO08025,201.572,13.8105,6979.06,9.17
9752,ECO09777,178.91,44.3838,6979.16,8.55
4091,ECO04116,202.354,11.7814,6979.3,11.01
2123,ECO02148,146.743,13.7548,6979.39,9.75
7513,ECO07538,136.77,3.1461,6979.48,9.55
560,ECO00567,189.706,29.9724,6979.48,8.41
816,ECO00825,198.02599999999998,5.1833,6979.98,8.37
7762,ECO07787,210.995,8.2657,6980.26,9.67
1355,ECO01380,175.697,20.9104,6980.52,8.83
9535,ECO09560,185.317,39.5222,6980.62,8.73
648,ECO00655,190.82,38.7692,6980.69,8.07
1916,ECO01941,150.001,12.9347,6980.81,9.27
275,ECO00279,170.165,0.4574,6980.85,8.91
9343,ECO09368,208.31099999999998,36.6368,6980.91,9.01
2817,ECO02842,181.399,20.2027,6980.93,9.03
10201,ECO10227,135.588,3.6157,6980.95,10.01
8742,ECO08767,193.833,27.8663,6980.96,10.09
10933,ECO10961,137.0,35.6589,6981.05,9.37
11380,ECO11411,184.077,26.7654,6981.21,8.75
11687,ECO11719,181.764,25.7291,6981.4,9.11
8805,ECO08830,172.94,28.4624,6981.63,8.89
3968,ECO03993,199.175,21.9797,6981.65,10.49
6646,ECO06671,194.54,27.5494,6981.88,9.61
11624,ECO11656,197.487,28.5582,6982.36,9.31
2286,ECO02311,174.15400000000002,22.9157,6982.42,8.69
2405,ECO02430,168.907,23.4231,6982.43,10.01
5912,ECO05937,184.206,39.1879,6982.44,10.15
7212,ECO07237,208.101,0.0887,6982.47,8.49
8722,ECO08747,175.868,27.7001,6982.58,8.75
5152,ECO05177,182.007,-0.9682,6982.58,8.81
5421,ECO05446,151.238,10.3039,6982.61,10.29
12216,ECO12248,194.11900000000003,28.0825,6982.91,9.69
3936,ECO03961,198.33700000000002,6.0614,6983.08,10.53
8079,ECO08104,180.58900000000003,15.777000000000001,6983.11,8.75
12539,ECO12571,181.78900000000002,25.9544,6983.12,9.71
2460,ECO02485,203.13,18.1646,6983.3,9.73
8937,ECO08962,138.472,30.2468,6983.37,9.17
1931,ECO01956,198.27900000000002,22.1138,6983.43,8.63
2101,ECO02126,186.83599999999998,18.7155,6983.5,9.33
10569,ECO10595,181.403,20.4772,6983.53,9.53
12564,ECO12596,204.13099999999997,17.877,6983.59,9.45
552,ECO00559,204.262,36.2734,6983.72,9.07
6084,ECO06109,193.49599999999998,32.6552,6983.81,8.85
2556,ECO02581,231.176,13.4761,6983.87,10.15
10080,ECO10105,212.143,9.1966,6983.9,10.01
7117,ECO07142,203.90599999999998,35.6181,6984.22,8.99
3737,ECO03762,193.87099999999998,27.5211,6984.3,10.87
2426,ECO02451,197.533,24.1657,6984.47,8.75
8930,ECO08955,169.908,30.1118,6984.67,9.43
2328,ECO02353,198.043,21.22,6984.67,8.87
1449,ECO01474,138.786,30.7068,6984.82,8.71
3953,ECO03978,198.78400000000002,30.4039,6984.82,10.19
1721,ECO01746,177.139,20.6825,6984.96,8.67
2410,ECO02435,198.22299999999998,23.6347,6985.06,9.51
9375,ECO09400,160.369,37.2626,6985.08,9.53
9145,ECO09170,140.109,33.5158,6985.26,9.93
11480,ECO11511,202.33599999999998,11.7401,6985.59,10.39
1610,ECO01635,221.83700000000002,0.0107,6985.62,8.41
5818,ECO05843,181.31099999999998,21.0817,6985.75,9.49
5987,ECO06012,187.845,16.8846,6985.8,9.33
2195,ECO02220,185.304,25.3144,6985.81,8.87
2811,ECO02836,180.998,20.3217,6986.08,9.31
836,ECO00846,203.493,34.8283,6986.34,8.83
3970,ECO03995,199.315,6.4019,6986.43,10.55
5874,ECO05899,182.822,32.5938,6986.44,9.95
4303,ECO04328,207.87900000000002,14.0922,6986.9,11.11
9910,ECO09935,163.711,48.6995,6987.3,9.21
6769,ECO06794,214.43900000000002,7.4238,6987.63,9.23
5139,ECO05164,201.672,12.8477,6987.69,9.55
9762,ECO09787,187.27599999999998,44.7052,6987.84,8.91
1343,ECO01368,169.575,31.3346,6987.97,8.75
1867,ECO01892,192.58700000000002,27.9372,6988.0,8.95
11126,ECO11154,202.93900000000002,9.5831,6988.09,9.03
10092,ECO10117,196.11700000000002,4.5317,6988.29,9.41
5419,ECO05444,151.221,44.6361,6988.29,10.19
7120,ECO07145,205.071,2.4439,6988.37,8.91
7767,ECO07792,211.49900000000002,8.3119,6988.53,8.75
11684,ECO11716,205.608,3.8560000000000003,6988.53,9.91
3675,ECO03700,191.43099999999998,29.4331,6988.62,9.79
7122,ECO07147,205.301,5.0543,6988.78,9.45
6412,ECO06437,209.438,13.475,6988.79,9.63
11159,ECO11187,208.998,7.9764,6988.83,8.73
4225,ECO04250,205.34400000000002,5.0403,6989.21,10.31
8935,ECO08960,170.521,30.2038,6989.21,8.67
1999,ECO02024,210.02200000000002,8.1702,6989.22,8.51
2421,ECO02446,173.447,24.3171,6989.26,9.05
3851,ECO03876,195.958,28.1861,6989.31,11.01
10792,ECO10818,187.79,44.7127,6989.38,8.81
4917,ECO04942,230.687,29.7694,6989.52,10.03
1932,ECO01957,198.373,7.891,6989.58,8.59
11763,ECO11795,169.141,28.7686,6989.65,9.43
542,ECO00549,191.852,29.2073,6989.7,8.47
12472,ECO12504,190.706,22.7728,6989.74,9.33
2333,ECO02358,232.63099999999997,14.9198,6989.99,8.65
3098,ECO03123,177.88,23.8631,6990.0,10.61
3102,ECO03127,177.92700000000002,21.0028,6990.3,10.73
4340,ECO04365,208.987,8.1933,6990.52,10.29
11963,ECO11995,205.829,7.672000000000001,6990.56,9.11
4171,ECO04196,204.109,7.3694,6990.57,10.85
