Index,Name,RADEG,DEDEG,CZ
11284,ECO11315,166.415,-0.3999,4940.0
11285,ECO11316,204.68900000000002,-0.4168,3780.0
11286,ECO11317,210.055,-0.9628,7370.0
11287,ECO11318,210.83700000000002,-0.5497,7350.0
11288,ECO11319,236.646,-0.9062,4428.0
11289,ECO11320,196.345,-0.927,6708.0
11290,ECO11321,167.355,-0.0981,3670.0
11291,ECO11322,183.517,-0.0696,6150.0
11292,ECO11323,184.514,-0.9129999999999999,6170.0
11293,ECO11324,188.795,-0.2215,6660.0
11294,ECO11325,189.892,-0.8536,7080.0
11295,ECO11326,190.4,-0.1183,4640.0
11296,ECO11327,190.30200000000002,-0.7569,3256.0
11297,ECO11328,194.313,-0.6576,6812.0
11298,ECO11329,196.31099999999998,-0.3732,7000.0
11299,ECO11330,196.50599999999997,-0.9977,6680.0
11300,ECO11331,202.12,-0.1111,5100.0
11301,ECO11332,167.416,5.3503,6076.0
11302,ECO11333,220.395,29.2314,3880.0
11303,ECO11334,200.703,31.3245,7150.0
11304,ECO11335,217.783,28.3229,4612.0
11305,ECO11336,152.291,27.5975,6170.0
11306,ECO11337,203.891,13.2749,6956.0
11307,ECO11338,206.885,14.2661,6428.0
11308,ECO11339,191.232,37.8054,6884.0
11309,ECO11340,193.747,37.7352,7110.0
11310,ECO11341,141.123,24.1744,6332.0
11311,ECO11342,192.079,35.2112,6824.0
11312,ECO11343,167.465,24.2619,5960.0
11313,ECO11344,203.375,33.8754,7030.0
11314,ECO11345,202.767,34.4356,7424.0
11315,ECO11346,203.389,34.4002,7356.0
11316,ECO11347,166.43900000000002,28.1224,6360.0
11317,ECO11348,186.763,29.5385,6630.0
11318,ECO11349,188.294,31.1427,6850.0
11319,ECO11350,187.102,26.7837,6430.0
11320,ECO11351,157.111,24.4107,6228.0
11321,ECO11352,194.00799999999998,26.9207,5732.0
11322,ECO11353,167.477,24.2569,6332.0
11323,ECO11354,190.107,31.1549,7104.0
11324,ECO11355,193.956,27.7521,7270.0
11325,ECO11356,193.43400000000003,32.7043,6970.0
11326,ECO11357,146.888,21.7309,6972.0
11327,ECO11358,146.766,22.9957,7124.0
11328,ECO11359,151.048,24.1567,5556.0
11329,ECO11360,158.113,25.7391,6356.0
11330,ECO11361,190.885,27.2976,5840.0
11331,ECO11362,198.47400000000002,28.0709,7012.0
11332,ECO11363,177.74200000000002,26.0053,6564.0
11333,ECO11364,167.486,7.2333,6180.0
11334,ECO11365,156.69299999999998,23.2245,6364.0
11335,ECO11366,174.72099999999998,21.7722,6790.0
11336,ECO11367,149.94899999999998,19.5944,4908.0
11337,ECO11368,177.85,23.345,7080.0
11338,ECO11369,167.062,22.7811,6804.0
11339,ECO11370,168.153,23.2999,6652.0
11340,ECO11371,179.05900000000003,24.2446,6588.0
11341,ECO11372,162.57299999999998,15.9688,6836.0
11342,ECO11373,134.642,13.9284,4910.0
11343,ECO11374,210.813,8.9391,7044.0
11344,ECO11375,135.673,13.1081,4804.0
11345,ECO11376,167.55700000000002,48.9514,7340.0
11346,ECO11377,213.78400000000002,10.5979,7188.0
11347,ECO11378,225.102,11.1814,6692.0
11348,ECO11379,226.324,11.767000000000001,6628.0
11349,ECO11380,211.137,11.1899,5104.0
11350,ECO11381,211.861,11.4314,7436.0
11351,ECO11382,233.135,8.7649,6692.0
11352,ECO11383,210.33700000000002,12.0541,7216.0
11353,ECO11384,213.667,8.0692,7380.0
11354,ECO11385,223.05700000000002,28.3852,3536.0
11355,ECO11386,201.34900000000002,13.6697,6870.0
11356,ECO11387,167.533,7.2867,6060.0
11357,ECO11388,203.912,13.55,6716.0
11358,ECO11389,206.171,14.0468,6600.0
11359,ECO11390,208.66099999999997,13.8645,6932.0
11360,ECO11391,208.167,13.997,6670.0
11361,ECO11392,202.387,14.9477,7012.0
11362,ECO11393,235.72099999999998,24.4369,7090.0
11363,ECO11394,152.705,27.3388,6092.0
11364,ECO11395,237.4,21.9189,7376.0
11365,ECO11396,219.995,24.3515,4550.0
11366,ECO11397,200.575,13.9671,7320.0
11367,ECO11398,167.644,12.4525,6124.0
11368,ECO11399,190.515,29.6664,7180.0
11369,ECO11400,200.937,14.6934,6516.0
11370,ECO11401,191.975,30.3738,7380.0
11371,ECO11402,203.085,35.3307,7150.0
11372,ECO11403,155.64700000000002,26.3586,6236.0
11373,ECO11404,144.373,23.217,7412.0
11374,ECO11405,159.892,27.0506,6270.0
11375,ECO11406,172.06799999999998,29.2999,6710.0
11376,ECO11407,192.94099999999997,34.3437,7056.0
11377,ECO11408,158.032,29.7723,6316.0
11378,ECO11409,167.648,3.2672,7428.0
11379,ECO11410,190.75900000000001,32.3283,7030.0
11380,ECO11411,184.077,26.7654,6980.0
11381,ECO11412,168.243,26.5337,6676.0
11382,ECO11413,190.907,31.7306,7156.0
11383,ECO11414,161.614,26.5917,6140.0
11384,ECO11415,194.582,28.095,7190.0
11385,ECO11416,174.66400000000002,26.2419,6704.0
11386,ECO11417,179.68900000000002,26.9006,6524.0
11387,ECO11418,160.51,26.4318,6370.0
11388,ECO11419,173.09599999999998,28.0553,6820.0
11389,ECO11420,184.521,27.0116,7068.0
11390,ECO11421,184.665,28.7378,7324.0
11391,ECO11422,193.481,28.394000000000002,7430.0
11392,ECO11423,154.484,21.0812,5896.0
11393,ECO11424,165.16099999999997,23.8356,6336.0
11394,ECO11425,148.756,20.0768,7460.0
11395,ECO11426,147.375,20.2037,7456.0
11396,ECO11427,145.798,17.6883,4372.0
11397,ECO11428,149.726,18.6683,7460.0
11398,ECO11429,167.734,46.9442,5936.0
11399,ECO11430,178.155,23.1661,7124.0
11400,ECO11431,167.645,23.2785,6344.0
11401,ECO11432,167.873,24.061,6060.0
11402,ECO11433,174.202,24.7205,6160.0
11403,ECO11434,178.535,18.5279,6748.0
11404,ECO11435,214.45,8.216000000000001,7270.0
11405,ECO11436,204.50400000000002,10.2406,7092.0
11406,ECO11437,211.38,9.6938,6970.0
11407,ECO11438,154.115,24.947,6148.0
11408,ECO11439,213.958,10.2539,7320.0
11409,ECO11440,167.688,12.0164,3130.0
11410,ECO11441,198.382,30.1493,6616.0
11411,ECO11442,144.55100000000002,7.7278,6390.0
11412,ECO11443,185.851,2.6791,6950.0
11413,ECO11444,136.798,37.2311,7036.0
11414,ECO11445,180.37,46.7326,5930.0
11415,ECO11446,139.929,33.811,6810.0
11416,ECO11447,131.861,27.7654,6108.0
11417,ECO11448,178.28599999999997,30.1874,6424.0
11418,ECO11449,152.059,30.4916,6204.0
11419,ECO11450,218.335,40.5502,5572.0
11420,ECO11451,167.687,4.8467,5652.0
11421,ECO11452,192.981,26.7829,6076.0
11422,ECO11453,186.114,9.274,6964.0
11423,ECO11454,213.99200000000002,6.6559,7268.0
11424,ECO11455,138.47299999999998,49.4253,4104.0
11425,ECO11456,175.023,5.8651,6172.0
11426,ECO11457,161.762,26.5573,6244.0
11427,ECO11458,186.058,3.7261,6748.0
11428,ECO11459,223.80700000000002,3.612,6548.0
11429,ECO11460,174.58599999999998,20.4333,7156.0
11430,ECO11461,185.812,10.5114,7290.0
11431,ECO11462,167.739,19.1825,6144.0
11432,ECO11463,218.234,46.3324,4644.0
11433,ECO11464,181.072,1.9175,6188.0
11434,ECO11465,189.40200000000002,1.5889,4996.0
11435,ECO11466,194.43,27.5776,7236.0
11436,ECO11467,182.1,43.8702,5970.0
11437,ECO11468,193.575,32.3691,6772.0
11438,ECO11469,182.421,0.6577,6296.0
11439,ECO11470,188.641,26.658,6804.0
11440,ECO11471,186.437,26.7669,6850.0
11441,ECO11472,170.745,19.4781,3282.0
11442,ECO11473,167.735,4.7322,6908.0
11443,ECO11474,183.87,-0.4995,6110.0
11444,ECO11475,177.572,34.6498,6428.0
11445,ECO11476,195.053,27.7818,7020.0
11446,ECO11477,157.846,42.2771,6732.0
11447,ECO11478,163.99,42.2947,7452.0
11448,ECO11479,177.97799999999998,27.0917,6652.0
11449,ECO11480,175.76,26.1387,6884.0
11450,ECO11481,194.93200000000002,27.995,6680.0
11451,ECO11482,195.22799999999998,27.8419,7090.0
11452,ECO11483,195.28900000000002,28.0331,7036.0
11453,ECO11484,135.67,10.8417,5670.0
11454,ECO11485,167.735,4.7297,6724.0
11455,ECO11486,167.705,23.2532,6516.0
11456,ECO11487,171.947,7.9879999999999995,6260.0
11457,ECO11488,161.171,25.8989,6290.0
11458,ECO11489,161.061,28.7018,6540.0
11459,ECO11490,183.46200000000002,37.8463,7180.0
11460,ECO11491,152.678,23.6521,6188.0
11461,ECO11492,148.615,20.7902,7330.0
11462,ECO11493,143.66899999999998,24.2602,6884.0
11463,ECO11494,168.00599999999997,35.477,7336.0
11464,ECO11495,167.765,19.1914,6156.0
11465,ECO11496,177.628,1.9833,5948.0
11466,ECO11497,203.507,1.0961,6696.0
11467,ECO11498,202.03400000000002,33.5335,7260.0
11468,ECO11499,202.50900000000001,31.7768,7260.0
11469,ECO11500,158.906,39.9732,6950.0
11470,ECO11501,189.743,27.5636,6724.0
11471,ECO11502,192.44099999999997,27.369,6856.0
11472,ECO11503,193.709,26.3248,6776.0
11473,ECO11504,161.243,26.0915,6212.0
11474,ECO11505,167.858,43.9072,6416.0
11475,ECO11506,193.892,27.8416,7010.0
11476,ECO11507,151.189,25.9756,6310.0
11477,ECO11508,152.764,23.5797,6590.0
11478,ECO11509,177.77599999999998,21.1222,6412.0
11479,ECO11510,158.93200000000002,21.0572,6560.0
11480,ECO11511,202.33599999999998,11.7401,6984.0
11481,ECO11512,202.34599999999998,11.568,6416.0
11482,ECO11513,200.016,14.8011,6804.0
11483,ECO11514,197.679,43.7047,7440.0
11484,ECO11515,167.828,5.8364,6188.0
11485,ECO11516,182.25400000000002,42.4752,7120.0
11486,ECO11517,178.49599999999998,13.1482,6696.0
11487,ECO11518,171.872,44.729,7300.0
11488,ECO11519,165.75400000000002,44.9125,7428.0
11489,ECO11520,164.313,46.7537,6852.0
11490,ECO11521,165.082,45.89,6610.0
11491,ECO11522,153.46,38.7155,6732.0
11492,ECO11523,139.94899999999998,33.768,7076.0
11493,ECO11524,179.153,12.3762,7084.0
11494,ECO11525,183.612,11.6319,7004.0
11495,ECO11526,167.83599999999998,5.8303,6108.0
11496,ECO11527,211.565,11.1924,6852.0
11497,ECO11528,211.28900000000002,10.4249,5356.0
11498,ECO11529,166.27,10.2732,6070.0
11499,ECO11530,144.917,-0.2352,4708.0
11500,ECO11531,195.924,29.8184,7044.0
11501,ECO11532,192.206,29.4243,6800.0
11502,ECO11533,172.053,25.7268,6940.0
11503,ECO11534,131.743,23.4874,7290.0
11504,ECO11535,202.352,11.7271,7400.0
11505,ECO11536,194.952,4.9996,7196.0
11506,ECO11537,168.0,35.4406,7010.0
11507,ECO11538,185.671,45.9985,6748.0
11508,ECO11539,175.52,10.3638,6270.0
11509,ECO11540,137.966,46.7023,4290.0
11510,ECO11541,130.495,41.6942,7444.0
11511,ECO11542,235.19299999999998,23.2309,7044.0
11512,ECO11543,181.84400000000002,48.8921,6230.0
11513,ECO11544,182.195,31.5546,6756.0
11514,ECO11545,163.827,26.1972,6190.0
11515,ECO11546,161.602,37.3444,7236.0
11516,ECO11547,146.629,36.0373,6380.0
11517,ECO11548,168.113,45.2658,3000.0
11518,ECO11549,168.076,35.45,7468.0
11519,ECO11550,209.333,0.4124,7356.0
11520,ECO11551,179.838,34.5078,6744.0
11521,ECO11552,185.98,33.9288,6684.0
11522,ECO11553,165.43900000000002,47.6231,6548.0
11523,ECO11554,172.753,46.4144,7400.0
11524,ECO11555,140.2,33.6796,6692.0
11525,ECO11556,140.047,32.8292,6708.0
11526,ECO11557,141.019,30.747,6896.0
11527,ECO11558,217.015,38.8071,5760.0
11528,ECO11559,168.09099999999998,3.7611,6600.0
11529,ECO11560,195.648,28.7452,6148.0
11530,ECO11561,151.113,28.6788,6240.0
11531,ECO11562,155.65200000000002,28.1641,6376.0
11532,ECO11563,148.888,26.445999999999998,6540.0
11533,ECO11564,182.093,25.316,6776.0
11534,ECO11565,160.881,25.256999999999998,5250.0
11535,ECO11566,194.832,27.9734,7252.0
11536,ECO11567,194.69,27.7539,6636.0
11537,ECO11568,195.018,28.1551,6590.0
11538,ECO11569,168.13,23.2769,6660.0
11539,ECO11570,194.578,27.3107,7412.0
11540,ECO11571,194.34,27.4749,6948.0
11541,ECO11572,194.66,27.5441,5976.0
11542,ECO11573,195.09,27.8986,4900.0
11543,ECO11574,194.798,28.0092,6904.0
11544,ECO11575,195.046,28.0653,7364.0
11545,ECO11576,194.485,27.3823,5230.0
11546,ECO11577,194.826,27.7157,6692.0
11547,ECO11578,194.525,27.4189,5772.0
11548,ECO11579,194.813,28.2509,7440.0
11549,ECO11580,168.17,25.4978,4252.0
11550,ECO11581,194.585,26.9206,6932.0
11551,ECO11582,195.233,27.8986,6020.0
11552,ECO11583,194.13400000000001,27.0556,6124.0
11553,ECO11584,194.3,27.1034,7364.0
11554,ECO11585,194.827,27.5935,5290.0
11555,ECO11586,194.908,28.0009,4988.0
11556,ECO11587,194.144,27.2276,7196.0
11557,ECO11588,194.916,27.5766,5012.0
11558,ECO11589,194.07,27.4459,6410.0
11559,ECO11590,194.638,27.3643,6972.0
11560,ECO11591,130.735,13.6417,4892.0
11561,ECO11592,135.811,30.5914,4260.0
11562,ECO11593,168.22,27.4439,6772.0
11563,ECO11594,194.257,27.372,7010.0
11564,ECO11595,194.477,27.4907,5000.0
11565,ECO11596,194.882,28.1006,7436.0
11566,ECO11597,233.739,23.5038,5540.0
11567,ECO11598,183.25799999999998,14.9326,6332.0
11568,ECO11599,192.145,28.8471,6732.0
11569,ECO11600,218.18599999999998,28.901,3964.0
11570,ECO11601,193.455,28.9426,7160.0
11571,ECO11602,193.731,29.0123,6420.0
11572,ECO11603,190.28900000000002,29.5385,7052.0
11573,ECO11604,168.27200000000002,6.6378,6030.0
11574,ECO11605,161.27700000000002,29.2088,6180.0
11575,ECO11606,176.493,29.3326,6836.0
11576,ECO11607,197.378,28.9859,6216.0
11577,ECO11608,197.016,28.9981,7256.0
11578,ECO11609,135.833,29.1296,6484.0
11579,ECO11610,138.476,29.179000000000002,3994.0
11580,ECO11611,138.797,29.2526,6172.0
11581,ECO11612,145.13299999999998,28.9693,5600.0
11582,ECO11613,161.548,29.0374,6244.0
11583,ECO11614,172.255,28.8207,6860.0
11584,ECO11615,168.28099999999998,7.6881,6124.0
11585,ECO11616,191.014,28.9009,7270.0
11586,ECO11617,191.796,29.1882,6936.0
11587,ECO11618,196.495,29.0234,6090.0
11588,ECO11619,198.50599999999997,29.4069,6600.0
11589,ECO11620,200.24900000000002,28.9694,6880.0
11590,ECO11621,212.078,29.017,7410.0
11591,ECO11622,140.236,28.881999999999998,6576.0
11592,ECO11623,141.9,28.7987,4076.0
11593,ECO11624,156.52700000000002,22.4336,6476.0
11594,ECO11625,156.834,22.2401,5836.0
11595,ECO11626,168.33,25.8622,6400.0
11596,ECO11627,173.48,19.3599,3674.0
11597,ECO11628,174.215,20.005,6244.0
11598,ECO11629,194.78099999999998,27.7679,6370.0
11599,ECO11630,176.201,19.5809,5828.0
11600,ECO11631,138.406,29.9995,7292.0
11601,ECO11632,141.122,22.275,3776.0
11602,ECO11633,148.336,42.8448,4860.0
11603,ECO11634,158.938,20.9903,4072.0
11604,ECO11635,168.31599999999997,3.6572,6590.0
11605,ECO11636,163.246,7.6203,3226.0
11606,ECO11637,175.735,19.9659,7212.0
11607,ECO11638,179.33700000000002,25.1954,4350.0
11608,ECO11639,179.377,32.3343,3182.0
11609,ECO11640,183.049,18.0939,7450.0
11610,ECO11641,194.207,27.094,6948.0
11611,ECO11642,194.717,27.785,5670.0
11612,ECO11643,195.149,27.574,5104.0
11613,ECO11644,195.17,27.9965,7100.0
11614,ECO11645,201.205,16.1448,7100.0
11615,ECO11646,168.42,47.5786,5536.0
11616,ECO11647,215.283,35.2954,3716.0
11617,ECO11648,229.017,43.1602,5640.0
11618,ECO11649,133.266,18.4361,4252.0
11619,ECO11650,218.208,22.7613,6376.0
11620,ECO11651,173.891,24.9622,6896.0
11621,ECO11652,155.394,23.959,6252.0
11622,ECO11653,186.424,7.1672,7064.0
11623,ECO11654,208.08900000000003,38.1958,5748.0
11624,ECO11656,197.487,28.5582,6984.0
11625,ECO11657,168.437,48.2728,5388.0
11626,ECO11658,175.96200000000002,19.4354,6068.0
11627,ECO11659,194.701,28.0187,7116.0
11628,ECO11660,221.153,16.5254,6584.0
11629,ECO11661,147.312,44.1313,4576.0
11630,ECO11662,225.915,42.1263,5340.0
11631,ECO11663,191.127,40.7369,5416.0
11632,ECO11664,193.78799999999998,39.2032,7364.0
11633,ECO11665,188.12,39.5901,6292.0
11634,ECO11666,225.517,42.1839,5100.0
11635,ECO11667,168.46900000000002,4.2908,6900.0
11636,ECO11668,232.46099999999998,42.629,5784.0
11637,ECO11669,178.85299999999998,39.2235,6228.0
11638,ECO11670,187.27599999999998,44.6551,7024.0
11639,ECO11671,150.406,39.6274,6936.0
11640,ECO11672,155.64700000000002,43.8472,5296.0
11641,ECO11673,172.53900000000002,38.6204,6316.0
11642,ECO11674,191.17700000000002,40.6789,5090.0
11643,ECO11675,138.52100000000002,40.1138,2622.0
11644,ECO11676,197.09,39.4611,3358.0
11645,ECO11677,219.93900000000002,23.3966,4572.0
11646,ECO11678,168.485,12.3011,3134.0
11647,ECO11679,179.90900000000002,14.4586,6810.0
11648,ECO11680,183.79,21.9235,6576.0
11649,ECO11681,175.805,20.0048,6948.0
11650,ECO11682,219.335,18.2492,5876.0
11651,ECO11683,138.64,35.7176,6548.0
11652,ECO11684,144.33,33.8237,6772.0
11653,ECO11685,166.572,22.8893,6508.0
11654,ECO11686,176.868,18.0538,5770.0
11655,ECO11687,141.817,34.4271,6880.0
11656,ECO11688,177.955,23.5278,7156.0
11657,ECO11689,168.601,4.1603,6930.0
11658,ECO11690,201.878,20.8809,5936.0
11659,ECO11691,173.043,1.2073,5696.0
11660,ECO11692,180.794,16.4591,6736.0
11661,ECO11693,211.91,9.6752,7050.0
11662,ECO11694,223.968,24.7199,4924.0
11663,ECO11695,211.015,12.0047,7230.0
11664,ECO11696,177.128,12.7303,3528.0
11665,ECO11697,172.253,9.0894,6150.0
11666,ECO11698,174.796,19.5855,6748.0
11667,ECO11699,178.957,25.1316,6270.0
11668,ECO11700,135.86700000000002,25.6406,5972.0
11669,ECO11701,168.713,35.5022,6430.0
11670,ECO11702,157.65200000000002,21.855,6444.0
11671,ECO11703,209.373,9.9508,6948.0
11672,ECO11704,210.648,9.1195,5740.0
11673,ECO11705,229.079,24.8675,6840.0
11674,ECO11706,131.74200000000002,28.2381,6370.0
11675,ECO11707,228.00900000000001,21.2983,4812.0
11676,ECO11708,138.136,17.9782,6140.0
11677,ECO11709,224.295,17.1878,6310.0
11678,ECO11710,186.429,9.0263,7364.0
11679,ECO11711,168.799,17.2625,6052.0
11680,ECO11712,186.41400000000002,8.9121,6804.0
11681,ECO11713,186.46200000000002,8.9207,7456.0
11682,ECO11714,222.642,24.8216,6276.0
11683,ECO11715,194.608,9.6304,7110.0
11684,ECO11716,205.608,3.8560000000000003,6988.0
11685,ECO11717,199.86900000000003,14.5778,6668.0
11686,ECO11718,146.899,23.906999999999996,7096.0
11687,ECO11719,181.764,25.7291,6980.0
11688,ECO11720,168.84099999999998,35.5019,6356.0
11689,ECO11721,155.234,30.7622,7136.0
11690,ECO11722,147.27,13.8798,3504.0
11691,ECO11723,219.27200000000002,24.9781,4444.0
11692,ECO11724,177.115,21.1565,6750.0
11693,ECO11725,204.25799999999998,9.0147,6796.0
11694,ECO11726,214.827,37.0225,2974.0
11695,ECO11727,150.02700000000002,34.1721,5104.0
11696,ECO11728,231.989,34.9659,4670.0
11697,ECO11729,150.291,22.4022,7276.0
11698,ECO11730,146.925,9.1611,5230.0
11699,ECO11731,168.872,13.6083,7292.0
11700,ECO11732,174.968,17.3175,6550.0
11701,ECO11733,145.279,11.5057,6500.0
11702,ECO11734,182.558,13.187999999999999,6860.0
11703,ECO11735,181.793,13.2476,6264.0
11704,ECO11736,207.512,15.9029,6750.0
11705,ECO11737,236.55599999999998,2.4528,3936.0
11706,ECO11738,192.175,26.4176,6900.0
11707,ECO11739,233.16099999999997,10.4531,6070.0
11708,ECO11740,176.25099999999998,7.4979,5796.0
11709,ECO11741,145.22299999999998,31.7448,6760.0
11710,ECO11742,168.92,46.1283,2934.0
11711,ECO11743,160.74,13.5486,6410.0
11712,ECO11744,169.463,11.8858,5880.0
11713,ECO11745,237.386,20.6453,4900.0
11714,ECO11746,224.72099999999998,14.4498,6250.0
11715,ECO11747,228.53400000000002,25.6998,6764.0
11716,ECO11748,229.24599999999998,24.4882,6604.0
11717,ECO11749,221.062,22.7477,5330.0
11718,ECO11750,222.04,14.1337,6516.0
11719,ECO11751,223.637,29.0641,6884.0
11720,ECO11752,168.93200000000002,13.7822,7370.0
11721,ECO11753,205.96099999999998,13.2501,6556.0
11722,ECO11754,208.537,9.4129,6836.0
11723,ECO11755,209.49599999999998,10.712,6812.0
11724,ECO11756,211.38,12.4466,4184.0
11725,ECO11757,211.391,11.8476,7028.0
11726,ECO11758,212.148,11.9511,5812.0
11727,ECO11759,212.298,35.3802,3826.0
11728,ECO11760,212.80599999999998,11.3726,7252.0
11729,ECO11761,192.493,11.2638,7348.0
11730,ECO11762,192.847,14.0814,6516.0
11731,ECO11763,169.017,10.1622,5784.0
11732,ECO11764,192.99200000000002,9.5198,7092.0
11733,ECO11765,197.238,28.2804,5860.0
11734,ECO11766,200.481,14.3327,6964.0
11735,ECO11767,202.398,11.6976,6508.0
11736,ECO11768,203.343,9.5274,7084.0
11737,ECO11769,170.12599999999998,6.247000000000001,6070.0
11738,ECO11770,174.94299999999998,25.1989,3672.0
11739,ECO11771,175.845,10.8014,5984.0
11740,ECO11772,176.153,10.7871,6092.0
11741,ECO11773,176.342,14.3666,3254.0
11742,ECO11774,169.035,11.0486,5756.0
11743,ECO11775,181.08900000000003,9.2008,6804.0
11744,ECO11776,152.209,13.2305,6800.0
11745,ECO11777,154.08700000000002,24.7564,6210.0
11746,ECO11778,155.172,13.9677,5410.0
11747,ECO11779,155.384,9.3733,6690.0
11748,ECO11780,159.69799999999998,29.1141,6276.0
11749,ECO11781,160.942,11.4941,6416.0
11750,ECO11782,162.059,13.217,5364.0
11751,ECO11783,139.731,14.3048,4200.0
11752,ECO11784,169.122,41.0783,6450.0
11753,ECO11785,139.77200000000002,31.1038,7400.0
11754,ECO11786,140.561,33.9377,6000.0
11755,ECO11787,147.238,33.0433,6572.0
11756,ECO11788,148.666,29.7161,6410.0
11757,ECO11789,150.165,11.9468,7250.0
11758,ECO11790,131.135,9.1659,3936.0
11759,ECO11791,136.91299999999998,28.636,6652.0
11760,ECO11792,138.668,29.9875,6330.0
11761,ECO11793,173.356,9.9831,6200.0
11762,ECO11794,138.535,29.7416,6264.0
11763,ECO11795,169.141,28.7686,6988.0
11764,ECO11796,196.535,30.2092,4868.0
11765,ECO11797,131.09,9.5375,3904.0
11766,ECO11798,150.399,21.6075,6104.0
11767,ECO11799,156.934,27.1435,6504.0
11768,ECO11800,162.754,36.1925,7124.0
11769,ECO11801,141.428,34.8573,4850.0
11770,ECO11802,144.942,20.9998,4640.0
11771,ECO11803,180.864,16.4857,3972.0
11772,ECO11804,217.025,33.8182,4176.0
11773,ECO11805,164.553,20.1061,4072.0
11774,ECO11806,135.916,3.3697,3530.0
11775,ECO11807,169.162,15.7275,3680.0
11776,ECO11808,183.165,34.6894,6380.0
11777,ECO11809,226.363,23.6884,4980.0
11778,ECO11810,227.236,19.2899,6360.0
11779,ECO11811,230.62900000000002,19.2611,6964.0
11780,ECO11812,217.576,21.7467,5370.0
11781,ECO11813,212.59599999999998,16.3359,5160.0
11782,ECO11814,215.225,23.6027,4610.0
11783,ECO11815,208.29,4.9609,5050.0
11784,ECO11816,209.144,10.1912,4868.0
11785,ECO11817,209.55900000000003,36.6502,3798.0
11786,ECO11818,169.285,42.47,6444.0
11787,ECO11819,210.952,15.4023,5256.0
11788,ECO11820,211.27700000000002,15.7747,6404.0
11789,ECO11821,211.335,30.8116,7428.0
11790,ECO11822,211.63400000000001,12.712,6610.0
11791,ECO11823,194.19400000000002,11.0915,6400.0
11792,ECO11824,195.699,6.7857,7056.0
11793,ECO11825,196.592,29.6574,7012.0
11794,ECO11826,197.467,28.3825,7124.0
11795,ECO11827,197.584,32.4828,5310.0
11796,ECO11828,201.104,17.0931,7244.0
11797,ECO11829,169.25400000000002,13.0994,2838.0
11798,ECO11830,201.896,15.1892,7070.0
11799,ECO11831,202.486,11.0721,6710.0
11800,ECO11832,203.56099999999998,37.2081,5590.0
11801,ECO11833,180.13,8.8636,6150.0
11802,ECO11834,180.958,29.7148,3176.0
11803,ECO11835,183.25099999999998,25.2812,7270.0
11804,ECO11836,184.407,16.7275,6628.0
11805,ECO11837,191.798,26.7133,6756.0
11806,ECO11838,161.204,15.9518,6372.0
11807,ECO11839,163.139,10.019,6250.0
11808,ECO11840,169.335,2.4469,6692.0
11809,ECO11841,163.411,26.9098,6276.0
11810,ECO11842,168.21,23.2565,6296.0
11811,ECO11843,172.80200000000002,34.2029,6316.0
11812,ECO11844,172.845,23.1152,2846.0
11813,ECO11845,173.532,36.6832,6450.0
11814,ECO11846,173.73,16.1158,5324.0
11815,ECO11847,173.785,15.9585,5028.0
11816,ECO11848,174.25799999999998,15.5707,3874.0
11817,ECO11849,140.00799999999998,33.102,6336.0
11818,ECO11850,140.526,3.8972,3950.0
11819,ECO11851,169.421,7.2881,6036.0
11820,ECO11852,140.724,29.3291,6670.0
11821,ECO11853,141.35299999999998,11.0739,3062.0
11822,ECO11854,148.463,8.8781,6260.0
11823,ECO11855,151.247,21.5382,3870.0
11824,ECO11856,132.21,29.8698,5900.0
11825,ECO11857,133.502,18.6822,4236.0
11826,ECO11858,227.734,5.7449,6464.0
11827,ECO11859,188.572,27.4522,6860.0
11828,ECO11860,189.202,27.5486,7330.0
11829,ECO11861,140.219,35.3683,7460.0
11830,ECO11862,169.50099999999998,7.8447,6196.0
11831,ECO11863,211.032,6.4858,7404.0
11832,ECO11864,213.06799999999998,29.9075,4480.0
11833,ECO11865,222.415,23.5609,5356.0
11834,ECO11866,236.391,21.4217,4468.0
11835,ECO11867,236.41299999999998,21.0197,4584.0
11836,ECO11868,146.725,23.0232,7216.0
11837,ECO11869,158.112,2.555,6428.0
11838,ECO11870,159.991,15.5988,6540.0
11839,ECO11871,177.576,35.2541,6384.0
11840,ECO11872,180.69299999999998,22.3345,7460.0
11841,ECO11873,169.528,23.3972,6550.0
11842,ECO11874,192.423,30.7521,4900.0
11843,ECO11875,198.857,27.3034,6504.0
11844,ECO11876,210.68599999999998,23.8402,4860.0
11845,ECO11877,196.851,32.8628,5336.0
11846,ECO11878,205.354,13.8562,7156.0
11847,ECO11879,211.078,16.3284,4230.0
11848,ECO11880,214.71200000000002,11.2887,7400.0
11849,ECO11881,216.389,33.848,3438.0
11850,ECO11882,217.283,32.9103,4390.0
11851,ECO11883,217.291,31.7987,3618.0
11852,ECO11884,169.608,0.4481,7396.0
11853,ECO11885,146.84,25.7461,6860.0
11854,ECO11886,196.44799999999998,27.7339,2548.0
11855,ECO11887,209.731,21.9885,2882.0
11856,ECO11888,204.25400000000002,31.7666,3088.0
11857,ECO11889,196.908,32.7753,6812.0
11858,ECO11890,193.264,35.7734,4412.0
11859,ECO11891,133.386,4.7824,6024.0
11860,ECO11892,219.449,21.3586,5480.0
11861,ECO11893,227.81900000000002,23.5726,4320.0
11862,ECO11894,175.19400000000002,17.268,6544.0
11863,ECO11895,169.636,23.4689,6740.0
11864,ECO11896,236.206,3.9562,3570.0
11865,ECO11897,165.468,23.9027,6236.0
